|id |title                  |description                                                                                                                     |length|rental_date|rental_duration|rental_return|
|866  |SUNSET RACER               |A Awe-Inspiring Reflection of a Astronaut And a A Shark who must Defeat a Forensic Psychologist in California                     |48    |2005-07-30 |6              |2            |
|806  |SLEEPY JAPANESE            |A Emotional Epistle of a Moose And a Composer who must Fight a Technical Writer in The Outback                                    |137   |2005-07-30 |4              |7            |
|542  |LUST LOCK                  |A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert                                   |52    |2005-07-30 |3              |1            |
|445  |HYDE DOCTOR                |A Fanciful Documentary of a Boy And a Woman who must Redeem a Womanizer in A Jet Boat                                             |100   |2005-07-30 |5              |3            |
|579  |MINDS TRUMAN               |A Taut Yarn of a Mad Scientist And a Crocodile who must Outgun a Database Administrator in A Monastery                            |149   |2005-07-30 |3              |5            |
|86   |BOOGIE AMELIE              |A Lacklusture Character Study of a Husband And a Sumo Wrestler who must Succumb a Technical Writer in The Gulf of Mexico          |121   |2005-07-30 |6              |8            |
|491  |JUMPING WRATH              |A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin                                                  |74    |2005-07-30 |4              |7            |
|633  |OCTOBER SUBMARINE          |A Taut Epistle of a Monkey And a Boy who must Confront a Husband in A Jet Boat                                                    |54    |2005-07-30 |6              |6            |
|370  |GORGEOUS BINGO             |A Action-Packed Display of a Sumo Wrestler And a Car who must Overcome a Waitress in A Baloon Factory                             |108   |2005-07-30 |4              |8            |
|366  |GOLDFINGER SENSIBILITY     |A Insightful Drama of a Mad Scientist And a Hunter who must Defeat a Pastry Chef in New Orleans                                   |93    |2005-07-30 |3              |6            |
|540  |LUCKY FLYING               |A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat                            |97    |2005-07-30 |7              |8            |
|110  |CABIN FLASH                |A Stunning Epistle of a Boat And a Man who must Challenge a A Shark in A Baloon Factory                                           |53    |2005-07-30 |4              |4            |
|891  |TIMBERLAND SKY             |A Boring Display of a Man And a Dog who must Redeem a Girl in A U-Boat                                                            |69    |2005-07-30 |3              |9            |
|767  |SCALAWAG DUCK              |A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery                                           |183   |2005-07-30 |6              |4            |
|457  |INDEPENDENCE HOTEL         |A Thrilling Tale of a Technical Writer And a Boy who must Face a Pioneer in A Monastery                                           |157   |2005-07-30 |5              |8            |
|331  |FORWARD TEMPLE             |A Astounding Display of a Forensic Psychologist And a Mad Scientist who must Challenge a Girl in New Orleans                      |90    |2005-07-30 |6              |9            |
|358  |GILMORE BOILED             |A Unbelieveable Documentary of a Boat And a Husband who must Succumb a Student in A U-Boat                                        |163   |2005-07-30 |5              |6            |
|239  |DOGMA FAMILY               |A Brilliant Character Study of a Database Administrator And a Monkey who must Succumb a Astronaut in New Orleans                  |122   |2005-07-30 |5              |1            |
|505  |LABYRINTH LEAGUE           |A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert                                  |46    |2005-07-30 |6              |1            |
|937  |VARSITY TRIP               |A Action-Packed Character Study of a Astronaut And a Explorer who must Reach a Monkey in A MySQL Convention                       |85    |2005-07-30 |7              |4            |
|645  |OTHERS SOUP                |A Lacklusture Documentary of a Mad Cow And a Madman who must Sink a Moose in The Gulf of Mexico                                   |118   |2005-07-30 |7              |3            |
|271  |EASY GLADIATOR             |A Fateful Story of a Monkey And a Girl who must Overcome a Pastry Chef in Ancient India                                           |148   |2005-07-30 |5              |9            |
|868  |SUPERFLY TRIP              |A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House                        |114   |2005-07-30 |5              |3            |
|839  |STALLION SUNDANCE          |A Fast-Paced Tale of a Car And a Dog who must Outgun a A Shark in Australia                                                       |130   |2005-07-30 |5              |2            |
|476  |JASON TRAP                 |A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery                                                  |130   |2005-07-30 |5              |9            |
|790  |SHOOTIST SUPERFLY          |A Fast-Paced Story of a Crocodile And a A Shark who must Sink a Pioneer in Berlin                                                 |67    |2005-07-30 |6              |8            |
|648  |OUTLAW HANKY               |A Thoughtful Story of a Astronaut And a Composer who must Conquer a Dog in The Sahara Desert                                      |148   |2005-07-30 |7              |4            |
|313  |FIDELITY DEVIL             |A Awe-Inspiring Drama of a Technical Writer And a Composer who must Reach a Pastry Chef in A U-Boat                               |118   |2005-07-30 |5              |8            |
|544  |MADISON TRAP               |A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat                                      |147   |2005-07-30 |4              |4            |
|887  |THIEF PELICAN              |A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft                     |135   |2005-07-30 |5              |6            |
|513  |LEATHERNECKS DWARFS        |A Fateful Reflection of a Dog And a Mad Cow who must Outrace a Teacher in An Abandoned Mine Shaft                                 |153   |2005-07-30 |6              |1            |
|98   |BRIGHT ENCOUNTERS          |A Fateful Yarn of a Lumberjack And a Feminist who must Conquer a Student in A Jet Boat                                            |73    |2005-07-30 |4              |2            |
