|id   |title                      |rental_date|total_late_return|
|621  |NETWORK PEAK               |2005-07-30 |1                |
|125  |CASSIDY WYOMING            |2005-07-30 |1                |
|40   |ARMY FLINTSTONES           |2005-07-30 |1                |
|879  |TELEGRAPH VOYAGE           |2005-07-30 |1                |
|388  |GUNFIGHT MOON              |2005-07-30 |1                |
|443  |HURRICANE AFFAIR           |2005-07-30 |1                |
|397  |HANKY OCTOBER              |2005-07-30 |1                |
|556  |MALTESE HOPE               |2005-07-30 |1                |
|941  |VIDEOTAPE ARSENIC          |2005-07-30 |1                |
|490  |JUMANJI BLADE              |2005-07-30 |1                |
|159  |CLOSER BANG                |2005-07-30 |1                |
|966  |WEDDING APOLLO             |2005-07-30 |1                |
|111  |CADDYSHACK JEDI            |2005-07-30 |1                |
|722  |REEF SALUTE                |2005-07-30 |1                |
|958  |WARDROBE PHANTOM           |2005-07-30 |1                |
|988  |WORKER TARZAN              |2005-07-30 |1                |
|905  |TRAINSPOTTING STRANGERS    |2005-07-30 |1                |
|603  |MOVIE SHAKESPEARE          |2005-07-30 |1                |
|859  |SUGAR WONKA                |2005-07-30 |1                |
|130  |CELEBRITY HORN             |2005-07-30 |1                |
|620  |NEMO CAMPUS                |2005-07-30 |1                |
|785  |SHAWSHANK BUBBLE           |2005-07-30 |1                |
|23   |ANACONDA CONFESSIONS       |2005-07-30 |1                |
|538  |LOVERBOY ATTACKS           |2005-07-30 |1                |
|548  |MAGNIFICENT CHITTY         |2005-07-30 |1                |
|940  |VICTORY ACADEMY            |2005-07-30 |1                |
|512  |LEAGUE HELLFIGHTERS        |2005-07-30 |1                |
|827  |SPICE SORORITY             |2005-07-30 |1                |
|219  |DEEP CRUSADE               |2005-07-30 |1                |
|878  |TEEN APOLLO                |2005-07-30 |1                |
|737  |ROCK INSTINCT              |2005-07-30 |1                |
|376  |GRAPES FURY                |2005-07-30 |1                |
|901  |TRACY CIDER                |2005-07-30 |1                |
|193  |CROSSROADS CASUALTIES      |2005-07-30 |1                |
|567  |MEET CHOCOLATE             |2005-07-30 |1                |
|647  |OUTFIELD MASSACRE          |2005-07-30 |1                |
|511  |LAWRENCE LOVE              |2005-07-30 |1                |
|350  |GARDEN ISLAND              |2005-07-30 |1                |
|865  |SUNRISE LEAGUE             |2005-07-30 |1                |
|82   |BLOOD ARGONAUTS            |2005-07-30 |1                |
|298  |EYES DRIVING               |2005-07-30 |1                |
|967  |WEEKEND PERSONAL           |2005-07-30 |1                |
|816  |SNOWMAN ROLLERCOASTER      |2005-07-30 |1                |
|239  |DOGMA FAMILY               |2005-07-30 |1                |
|161  |CLUE GRAIL                 |2005-07-30 |1                |
|806  |SLEEPY JAPANESE            |2005-07-30 |1                |
|579  |MINDS TRUMAN               |2005-07-30 |1                |
|86   |BOOGIE AMELIE              |2005-07-30 |1                |
|491  |JUMPING WRATH              |2005-07-30 |1                |
|540  |LUCKY FLYING               |2005-07-30 |1                |
|331  |FORWARD TEMPLE             |2005-07-30 |1                |
|358  |GILMORE BOILED             |2005-07-30 |1                |
|271  |EASY GLADIATOR             |2005-07-30 |1                |
|476  |JASON TRAP                 |2005-07-30 |1                |
|790  |SHOOTIST SUPERFLY          |2005-07-30 |1                |
|313  |FIDELITY DEVIL             |2005-07-30 |1                |
|887  |THIEF PELICAN              |2005-07-30 |1                |
|899  |TOWERS HURRICANE           |2005-07-30 |1                |
|202  |DADDY PITTSBURGH           |2005-07-30 |1                |
|50   |BAKED CLEOPATRA            |2005-07-30 |1                |
|421  |HOLIDAY GAMES              |2005-07-30 |1                |
|77   |BIRDS PERDITION            |2005-07-30 |1                |
|919  |TYCOON GATHERING           |2005-07-30 |1                |
|696  |PRIDE ALAMO                |2005-07-30 |1                |
|503  |KRAMER CHOCOLATE           |2005-07-30 |1                |
|225  |DESTINATION JERK           |2005-07-30 |1                |
|624  |NIGHTMARE CHILL            |2005-07-30 |1                |
|687  |POCUS PULP                 |2005-07-30 |1                |
|818  |SOMETHING DUCK             |2005-07-30 |1                |
|783  |SHANE DARKNESS             |2005-07-30 |1                |
|856  |STREETCAR INTENTIONS       |2005-07-30 |1                |
|459  |INFORMER DOUBLE            |2005-07-30 |1                |
|173  |CONFESSIONS MAGUIRE        |2005-07-30 |1                |
|653  |PANIC CLUB                 |2005-07-30 |1                |
|888  |THIN SAGEBRUSH             |2005-07-30 |1                |
|844  |STEERS ARMAGEDDON          |2005-07-30 |1                |
|502  |KNOCK WARLOCK              |2005-07-30 |1                |
|757  |SAGEBRUSH CLUELESS         |2005-07-30 |1                |
|458  |INDIAN LOVE                |2005-07-30 |1                |
|286  |ENOUGH RAGING              |2005-07-30 |1                |
|853  |STRANGER STRANGERS         |2005-07-30 |1                |
|447  |ICE CROSSING               |2005-07-30 |1                |
|760  |SAMURAI LION               |2005-07-30 |1                |
|749  |RULES HUMAN                |2005-07-30 |1                |
|764  |SATURDAY LAMBS             |2005-07-30 |1                |
|544  |MADISON TRAP               |2005-07-30 |1                |
|733  |RIVER OUTLAW               |2005-07-30 |1                |
|551  |MAIDEN HOME                |2005-07-30 |1                |
|54   |BANGER PINOCCHIO           |2005-07-30 |1                |
|968  |WEREWOLF LOLA              |2005-07-30 |1                |
|690  |POND SEATTLE               |2005-07-30 |1                |
|982  |WOMEN DORADO               |2005-07-30 |1                |
|60   |BEAST HUNCHBACK            |2005-07-30 |1                |
|327  |FOOL MOCKINGBIRD           |2005-07-30 |1                |
|383  |GROOVE FICTION             |2005-07-30 |1                |
|738  |ROCKETEER MOTHER           |2005-07-30 |1                |
|545  |MADNESS ATTACKS            |2005-07-30 |1                |
|241  |DONNIE ALLEY               |2005-07-30 |1                |
|684  |PIZZA JUMANJI              |2005-07-30 |1                |
|506  |LADY STAGE                 |2005-07-30 |1                |
|24   |ANALYZE HOOSIERS           |2005-07-30 |1                |
|65   |BEHAVIOR RUNAWAY           |2005-07-30 |1                |
|868  |SUPERFLY TRIP              |2005-07-30 |1                |
|9    |ALABAMA DEVIL              |2005-07-30 |1                |
|251  |DRAGONFLY STRANGERS        |2005-07-30 |1                |
|234  |DISTURBING SCARFACE        |2005-07-30 |1                |
|269  |EARRING INSTINCT           |2005-07-30 |1                |
|1    |ACADEMY DINOSAUR           |2005-07-30 |1                |
|301  |FAMILY SWEET               |2005-07-30 |1                |
|150  |CIDER DESIRE               |2005-07-30 |1                |
|433  |HORN WORKING               |2005-07-30 |1                |
|580  |MINE TITANS                |2005-07-30 |1                |
|448  |IDAHO LOVE                 |2005-07-30 |1                |
|682  |PITTSBURGH HUNCHBACK       |2005-07-30 |1                |
|975  |WILLOW TRACY               |2005-07-30 |1                |
|415  |HIGH ENCINO                |2005-07-30 |1                |
|952  |WAGON JAWS                 |2005-07-30 |1                |
|215  |DAWN POND                  |2005-07-30 |1                |
|252  |DREAM PICKUP               |2005-07-30 |1                |
|814  |SNATCH SLIPPER             |2005-07-30 |1                |
|611  |MUSKETEERS WAIT            |2005-07-30 |1                |
|917  |TUXEDO MILE                |2005-07-30 |1                |
|287  |ENTRAPMENT SATISFACTION    |2005-07-30 |1                |
|139  |CHASING FIGHT              |2005-07-30 |1                |
|333  |FREAKY POCUS               |2005-07-30 |1                |
|832  |SPLASH GUMP                |2005-07-30 |1                |
|616  |NATIONAL STORY             |2005-07-30 |1                |
|227  |DETAILS PACKER             |2005-07-31 |1                |
|86   |BOOGIE AMELIE              |2005-07-31 |1                |
|215  |DAWN POND                  |2005-07-31 |1                |
|771  |SCORPION APOLLO            |2005-07-31 |1                |
|824  |SPARTACUS CHEAPER          |2005-07-31 |1                |
|311  |FICTION CHRISTMAS          |2005-07-31 |1                |
|655  |PANTHER REDS               |2005-07-31 |1                |
|43   |ATLANTIS CAUSE             |2005-07-31 |1                |
|374  |GRAFFITI LOVE              |2005-07-31 |1                |
|993  |WRONG BEHAVIOR             |2005-07-31 |1                |
|902  |TRADING PINOCCHIO          |2005-07-31 |1                |
|973  |WIFE TURN                  |2005-07-31 |1                |
|757  |SAGEBRUSH CLUELESS         |2005-07-31 |1                |
|666  |PAYCHECK WAIT              |2005-07-31 |1                |
|525  |LOATHING LEGALLY           |2005-07-31 |1                |
|483  |JERICHO MULAN              |2005-07-31 |1                |
|911  |TRIP NEWTON                |2005-07-31 |1                |
|632  |NUTS TIES                  |2005-07-31 |1                |
|345  |GABLES METROPOLIS          |2005-07-31 |1                |
|806  |SLEEPY JAPANESE            |2005-07-31 |1                |
|529  |LONELY ELEPHANT            |2005-07-31 |1                |
|568  |MEMENTO ZOOLANDER          |2005-07-31 |1                |
|650  |PACIFIC AMISTAD            |2005-07-31 |1                |
|498  |KILLER INNOCENT            |2005-07-31 |1                |
|683  |PITY BOUND                 |2005-07-31 |1                |
|648  |OUTLAW HANKY               |2005-07-31 |1                |
|269  |EARRING INSTINCT           |2005-07-31 |1                |
|590  |MONEY HAROLD               |2005-07-31 |1                |
|470  |ISHTAR ROCKETEER           |2005-07-31 |1                |
|72   |BILL OTHERS                |2005-07-31 |1                |
|479  |JEDI BENEATH               |2005-07-31 |1                |
|103  |BUCKET BROTHERHOOD         |2005-07-31 |1                |
|739  |ROCKY WAR                  |2005-07-31 |1                |
|205  |DANCES NONE                |2005-07-31 |1                |
|376  |GRAPES FURY                |2005-07-31 |1                |
|353  |GENTLEMEN STAGE            |2005-07-31 |1                |
|238  |DOCTOR GRAIL               |2005-07-31 |1                |
|782  |SHAKESPEARE SADDLE         |2005-07-31 |1                |
|1,000|ZORRO ARK                  |2005-07-31 |1                |
|821  |SORORITY QUEEN             |2005-07-31 |1                |
|748  |RUGRATS SHAKESPEARE        |2005-07-31 |1                |
|886  |THEORY MERMAID             |2005-07-31 |1                |
|916  |TURN STAR                  |2005-07-31 |1                |
|588  |MODEL FISH                 |2005-07-31 |1                |
|927  |UPRISING UPTOWN            |2005-07-31 |1                |
|243  |DOORS PRESIDENT            |2005-07-31 |1                |
|605  |MULHOLLAND BEAST           |2005-07-31 |1                |
|941  |VIDEOTAPE ARSENIC          |2005-07-31 |1                |
|934  |VANILLA DAY                |2005-07-31 |1                |
|360  |GLASS DYING                |2005-07-31 |1                |
|982  |WOMEN DORADO               |2005-07-31 |1                |
|960  |WARS PLUTO                 |2005-07-31 |1                |
|75   |BIRD INDEPENDENCE          |2005-07-31 |1                |
|706  |QUEEN LUKE                 |2005-07-31 |1                |
|838  |STAGECOACH ARMAGEDDON      |2005-07-31 |1                |
|288  |ESCAPE METROPOLIS          |2005-07-31 |1                |
|972  |WHISPERER GIANT            |2005-07-31 |1                |
|575  |MIDSUMMER GROUNDHOG        |2005-07-31 |1                |
|231  |DINOSAUR SECRETARY         |2005-07-31 |1                |
|755  |SABRINA MIDNIGHT           |2005-07-31 |1                |
|159  |CLOSER BANG                |2005-07-31 |1                |
